,ano,notaProva1,questoesFeitasProva1,quantidadeProva1,tituloProva1,notaProva2,questoesFeitasProva2,quantidadeProva2,tituloProva2,mediaProvas,situacao,qsub1,qsub2,qsub3,qsub4,qsub5,qsubp1,qsubp2,totalsub,igualACeml123,igualACeml45,qsemana1,qsemana2,qsemana3,qsemana4,qsemana5,qsemana6,qsemana7,qsemana8,submeteu1,submeteu2,submeteu3,submeteu4,submeteu5,submeteu6,submeteu7,submeteu8,madrugada,manha,tarde,noite,subListaLab23,subListaLab45,subListaLab67,subListaLab89,subListaLab1011,subListaExer23,subListaExer45,subListaExer67,subListaExer89,subListaExer1011,subDistintasLab23,subDistintasLab45,subDistintasLab67,subDistintasLab89,subDistintasLab1011,subDistintasExer23,subDistintasExer45,subDistintasExer67,subDistintasExer89,subDistintasExer1011,diferentesLabSemanas23,diferentesLabSemanas45,diferentesLabSemanas67,diferentesLabSemanas89,diferentesLabSemanas1011,diferentesExerSemanas23,diferentesExerSemanas45,diferentesExerSemanas67,diferentesExerSemanas89,diferentesExerSemanas1011
196,2018.2,87.5,4.0,4.0,Prova 1 - Turma 3B - 2018.2,8125,4.0,4.0,Prova 2 - Turma 3B - 2018.2,84375,1,4,7,4,5,10,15,15,30,12,15,0.0,0.0,6.0,0.0,3.0,1.0,8.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,18.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,2.0,5.0,0.0
197,2018.2,87.5,4.0,4.0,Prova 1 - Turma 3B - 2018.2,87.5,4.0,4.0,Prova 2 - Turma 3B - 2018.2,87.5,1,11,7,8,10,19,26,29,55,26,29,0.0,0.0,4.0,8.0,5.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,10.0,1.0,2.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,5.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,5.0,5.0,1.0
198,2018.2,9375,4.0,4.0,Prova 1 - Turma 3B - 2018.2,87.5,4.0,4.0,Prova 2 - Turma 3B - 2018.2,90625,1,8,8,10,12,11,26,23,49,24,21,0.0,0.0,3.0,5.0,3.0,2.0,23.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,24.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,5.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,5.0,12.0,0.0
199,2018.2,87.5,4.0,4.0,Prova 1 - Turma 3B - 2018.2,87.5,4.0,4.0,Prova 2 - Turma 3B - 2018.2,87.5,1,9,15,5,15,11,29,26,55,27,24,0.0,0.0,11.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,9.0,2.0,14.0,13.0,0.0,2.0,0.0,4.0,4.0,0.0,9.0,0.0,17.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,8.0,0.0,15.0,2.0
200,2018.2,4375,2.0,4.0,Prova 1 - Turma 3B - 2018.2,13.2,3.0,5.0,Prova 2 - Turma 03 - 2017.2,28475,0,3,12,4,6,18,19,24,43,16,23,0.0,0.0,0.0,0.0,12.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,7.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0
201,2018.2,4375,2.0,4.0,Prova 1 - Turma 3B - 2018.2,0.0,1.0,5.0,Segunda Prova,21875,0,3,12,4,6,18,19,24,43,16,23,0.0,0.0,0.0,0.0,12.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,7.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0
202,2018.2,4375,2.0,4.0,Prova 1 - Turma 3B - 2018.2,75.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,59375,1,3,12,4,6,18,19,24,43,16,23,0.0,0.0,0.0,0.0,12.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,7.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0
203,2018.2,100.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,100.0,1,13,14,14,15,15,41,30,71,41,30,0.0,0.0,12.0,12.0,6.0,6.0,19.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,9.0,7.0,25.0,17.0,0.0,1.0,2.0,6.0,0.0,0.0,21.0,9.0,12.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,20.0,9.0,12.0,0.0
204,2018.2,95.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,97.5,1,14,6,8,5,4,28,9,37,21,9,0.0,10.0,0.0,3.0,0.0,11.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,12.0,0.0,5.0,15.0,4.0,0.0,4.0,1.0,0.0,6.0,3.0,6.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,3.0,6.0,5.0,0.0
205,2018.2,85.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,87.5,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,8625,1,9,10,10,15,11,29,26,55,29,26,0.0,9.0,0.0,6.0,0.0,12.0,5.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,14.0,0.0,8.0,15.0,0.0,1.0,7.0,4.0,0.0,9.0,5.0,3.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,4.0,0.0,9.0,5.0,2.0,4.0,1.0
206,2018.2,0.0,2.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,0.0,0.0,0,0.0,0,9,4,11,5,5,24,10,34,22,10,0.0,0.0,0.0,0.0,0.0,6.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,19.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,16.0,0.0
207,2018.2,60.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,0.0,0.0,0,30.0,0,9,12,7,5,7,28,12,40,27,12,0.0,0.0,0.0,4.0,19.0,9.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,2.0,16.0,4.0,10.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,20.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,20.0,2.0,0.0
208,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2B : 2019.1,50.0,1,11,11,5,4,1,27,5,32,27,5,0.0,0.0,0.0,0.0,0.0,13.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,14.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,11.0,0.0
209,2018.2,62.5,4.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,3.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,3125,0,3,8,4,3,6,15,9,24,15,9,0.0,0.0,1.0,3.0,0.0,4.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,12.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,6.0,0.0
210,2018.2,25.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,80.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,52.5,1,2,6,5,4,6,13,10,23,13,10,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,5.0
211,2018.2,12.5,2.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,3.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,625,0,7,6,14,8,5,27,13,40,27,13,0.0,0.0,0.0,5.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0
212,2018.2,50.0,2.0,4.0,Prova 1 - Turma 3C - 2018.2,25.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,37.5,0,6,8,3,8,7,17,15,32,17,15,0.0,1.0,0.0,4.0,0.0,3.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,7.0,5.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0
213,2018.2,25.0,3.0,4.0,Prova 1 - Turma 3C - 2018.2,75.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,50.0,1,8,8,2,7,6,18,13,31,16,12,0.0,2.0,0.0,2.0,0.0,2.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,6.0,2.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,13.0,0.0
214,2018.2,55.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,60.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,57.5,1,4,4,4,3,5,12,8,20,12,8,0.0,2.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0
215,2018.2,7825,4.0,4.0,Prova 1 - Turma 3C - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,89125,1,10,12,7,13,5,29,18,47,29,18,0.0,24.0,0.0,4.0,1.0,4.0,7.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,23.0,12.0,0.0,0.0,3.0,2.0,0.0,22.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,22.0,4.0,1.0,5.0,0.0
216,2018.2,95.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,90.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,92.5,1,4,6,3,7,9,13,16,29,13,16,0.0,3.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,11.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0
217,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,0.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,0.0,0,7,6,6,6,7,19,13,32,18,13,0.0,7.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0
218,2018.2,30.0,3.0,4.0,Prova 1 - Turma 3C - 2018.2,7075,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,50375,1,5,8,7,4,7,20,11,31,16,10,0.0,3.0,5.0,7.0,0.0,5.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,21.0,0.0,1.0,3.0,0.0,1.0,3.0,9.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,9.0,1.0,4.0,2.0
219,2018.2,4325,4.0,4.0,Prova 1 - Turma 3C - 2018.2,12.5,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,27875,0,10,7,6,4,11,23,15,38,20,14,0.0,4.0,7.0,7.0,0.0,3.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,4.0,0.0,3.0,20.0,0.0,0.0,2.0,1.0,0.0,4.0,13.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,13.0,1.0,3.0,0.0
220,2018.2,80.0,4.0,4.0,Prova 1 - Turma 3C - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,90.0,1,8,8,4,6,12,20,18,38,20,18,0.0,3.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,1.0,3.0,10.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,10.0,0.0,6.0,1.0
221,2018.2,62.5,4.0,4.0,Prova 1 - Turma 3D - 2018.2,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,5625,1,5,5,4,4,5,14,9,23,12,9,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,3.0
222,2018.2,9375,4.0,4.0,Prova 1 - Turma 3D - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,96875,1,11,9,3,6,13,23,19,42,21,18,0.0,0.0,5.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,7.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,16.0,0.0
223,2018.2,25.0,3.0,4.0,Prova 1 - Turma 3D - 2018.2,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,37.5,0,8,11,9,10,22,28,32,60,23,29,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,14.0
224,2018.2,52.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,87.5,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,6975,1,8,15,7,5,4,30,9,39,30,9,0.0,18.0,8.0,0.0,7.0,0.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,28.0,11.0,0.0,1.0,2.0,5.0,0.0,16.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,16.0,6.0,5.0,0.0,0.0
225,2018.2,75.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,7825,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,76625,1,5,6,5,5,7,16,12,28,14,11,0.0,4.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,6.0,3.0
226,2018.2,825,3.0,4.0,Prova 1 - Turma 3D - 2018.2,25.0,2.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,16625,0,23,13,5,22,13,41,35,76,15,30,0.0,2.0,0.0,0.0,3.0,3.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,11.0,1.0,0.0,2.0,4.0,6.0,1.0,0.0,4.0,5.0,14.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,4.0,12.0
227,2018.2,825,3.0,4.0,Prova 1 - Turma 3D - 2018.2,6.66667E+15,2.0,3.0,Prova 2 - Turma 01D - 2019.1,3.74583E+16,0,23,13,5,22,13,41,35,76,15,30,0.0,2.0,0.0,0.0,3.0,3.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,11.0,1.0,0.0,2.0,4.0,6.0,1.0,0.0,4.0,5.0,14.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,4.0,12.0
228,2019.1,40.0,3.0,3.0,Prova 1 - Turma 01D - 2019.1,25.0,2.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,32.5,0,23,13,5,22,13,41,35,76,15,30,0.0,2.0,0.0,0.0,3.0,3.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,11.0,1.0,0.0,2.0,4.0,6.0,1.0,0.0,4.0,5.0,14.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,4.0,12.0
229,2019.1,40.0,3.0,3.0,Prova 1 - Turma 01D - 2019.1,6.66667E+15,2.0,3.0,Prova 2 - Turma 01D - 2019.1,5.33333E+15,1,23,13,5,22,13,41,35,76,15,30,0.0,2.0,0.0,0.0,3.0,3.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,11.0,1.0,0.0,2.0,4.0,6.0,1.0,0.0,4.0,5.0,14.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,4.0,12.0
230,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,0.0,5.0,5.0,Prova 2 - Turma 03 - 2017.2,0.0,0,5,8,3,18,9,16,27,43,11,9,0.0,0.0,3.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,1.0
231,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,0.0,5.0,5.0,Segunda Prova,0.0,0,5,8,3,18,9,16,27,43,11,9,0.0,0.0,3.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,1.0
232,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,0.0,3.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,0.0,0,5,8,3,18,9,16,27,43,11,9,0.0,0.0,3.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,1.0
233,2018.2,8125,4.0,4.0,Prova 1 - Turma 3D - 2018.2,87.5,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,84375,1,18,23,11,20,4,52,24,76,52,24,0.0,45.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,46.0,24.0,11.0,6.0,0.0,0.0,0.0,30.0,25.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,11.0,5.0,0.0,0.0,0.0,30.0,23.0,0.0,4.0,0.0
234,2018.2,75.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,100.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,87.5,1,9,11,11,7,4,31,11,42,31,11,0.0,4.0,19.0,0.0,1.0,0.0,9.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,3.0,0.0,4.0,15.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,15.0,1.0,8.0,0.0
235,2018.2,41.2,5.0,5.0,Prova 1 - Turma 1 AB,80.0,5.0,5.0,Prova 2 - Turma 1 AB,60.6,1,10,12,8,9,9,30,18,48,28,18,0.0,0.0,15.0,6.0,3.0,0.0,7.0,5.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,2.0,4.0,2.0,16.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,2.0,7.0,0.0
236,2018.2,78.6,5.0,5.0,Prova 1 - Turma 1 AB,56.0,5.0,5.0,Prova 2 - Turma 1 AB,67.3,1,10,25,16,7,10,51,17,68,47,17,0.0,0.0,1.0,25.0,0.0,4.0,6.0,14.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,12.0,36.0,0.0,5.0,2.0,6.0,0.0,0.0,20.0,2.0,14.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,5.0,2.0,4.0,0.0,0.0,19.0,2.0,11.0,3.0
237,2018.2,76.0,5.0,5.0,Prova 1 - Turma 1 AB,40.0,4.0,5.0,Prova 2 - Turma 1 AB,58.0,1,11,17,10,12,10,38,22,60,29,17,0.0,0.0,2.0,9.0,2.0,8.0,8.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,16.0,13.0,0.0,0.0,2.0,2.0,1.0,0.0,10.0,7.0,7.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,10.0,6.0,6.0,10.0
238,2018.2,28.0,3.0,5.0,Prova 1 - Turma 1 AB,76.0,5.0,5.0,Prova 2 - Turma 1 AB,52.0,1,14,17,8,15,5,39,20,59,37,20,0.0,0.0,2.0,15.0,0.0,10.0,5.0,11.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,6.0,16.0,20.0,0.0,2.0,3.0,4.0,1.0,0.0,12.0,7.0,10.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,12.0,6.0,10.0,3.0
239,2018.2,49.2,4.0,5.0,Prova 1 - Turma 1 AB,50.0,4.0,5.0,Prova 2 - Turma 1 AB,49.6,0,7,14,9,9,8,30,17,47,30,16,0.0,0.0,1.0,4.0,2.0,10.0,11.0,6.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,1.0,3.0,1.0,24.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,10.0,9.0,0.0
240,2018.2,86.6,5.0,5.0,Prova 1 - Turma 1 AB,88.0,5.0,5.0,Prova 2 - Turma 1 AB,87.3,1,9,16,22,19,10,47,29,76,47,29,0.0,0.0,3.0,25.0,0.0,26.0,14.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,63.0,16.0,0.0,1.0,4.0,6.0,0.0,0.0,23.0,15.0,19.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,23.0,15.0,19.0,8.0
